999.81,-0.0615077,6.15005
999.81,-0.0616078,6.16005
999.809,-0.0617078,6.17005
999.809,-0.0618078,6.18005
999.808,-0.0619079,6.19005
999.807,-0.0620079,6.20005
999.807,-0.062108,6.21005
999.806,-0.062208,6.22005
999.806,-0.062308,6.23005
999.805,-0.0624081,6.24005
999.804,-0.0625081,6.25005
999.804,-0.0626082,6.26005
999.803,-0.0627082,6.27005
999.803,-0.0628082,6.28005
999.802,-0.0629083,6.29005
999.801,-0.0630083,6.30005
999.801,-0.0631084,6.31005
999.8,-0.0632084,6.32005
999.799,-0.0633084,6.33005
999.799,-0.0634085,6.34005
999.798,-0.0635085,6.35005
999.798,-0.0636085,6.36005
999.797,-0.0637086,6.37005
999.796,-0.0638086,6.38005
999.796,-0.0639087,6.39005
999.795,-0.0640087,6.40005
999.795,-0.0641087,6.41005
999.794,-0.0642088,6.42005
999.793,-0.0643088,6.43005
999.793,-0.0644089,6.44005
999.792,-0.0645089,6.45005
999.791,-0.0646089,6.46005
999.791,-0.064709,6.47005
999.79,-0.064809,6.48005
999.789,-0.0649091,6.49005
999.789,-0.0650091,6.50005
999.788,-0.0651091,6.51005
999.787,-0.0652092,6.52005
999.786,-0.0653092,6.53005
999.786,-0.0654093,6.54005
999.785,-0.0655093,6.55006
999.784,-0.0656094,6.56006
999.784,-0.0657094,6.57006
999.783,-0.0658094,6.58006
999.782,-0.0659095,6.59006
999.782,-0.0660095,6.60006
999.781,-0.0661096,6.61006
999.78,-0.0662096,6.62006
999.78,-0.0663097,6.63006
999.779,-0.0664097,6.64006
999.778,-0.0665098,6.65006
999.778,-0.0666098,6.66006
999.777,-0.0667099,6.67006
999.776,-0.0668099,6.68006
999.776,-0.06691,6.69006
999.775,-0.06701,6.70006
999.774,-0.06711,6.71006
999.774,-0.0672101,6.72006
999.773,-0.0673101,6.73006
999.772,-0.0674102,6.74006
999.772,-0.0675102,6.75006
999.771,-0.0676103,6.76006
999.77,-0.0677103,6.77006
999.77,-0.0678104,6.78006
999.769,-0.0679104,6.79006
999.768,-0.0680105,6.80006
999.768,-0.0681105,6.81006
999.767,-0.0682106,6.82006
999.766,-0.0683106,6.83006
999.766,-0.0684106,6.84006
999.765,-0.0685107,6.85006
999.764,-0.0686107,6.86006
999.764,-0.0687108,6.87006
999.763,-0.0688108,6.88006
999.762,-0.0689109,6.89006
999.762,-0.0690109,6.90006
999.761,-0.069111,6.91006
999.76,-0.069211,6.92006
999.76,-0.0693111,6.93006
999.759,-0.0694111,6.94006
999.758,-0.0695112,6.95006
999.758,-0.0696112,6.96006
999.757,-0.0697113,6.97006
999.756,-0.0698113,6.98006
999.756,-0.0699113,6.99007
999.755,-0.0700114,7.00007
999.754,-0.0701114,7.01007
999.754,-0.0702115,7.02007
999.753,-0.0703115,7.03007
999.752,-0.0704116,7.04007
999.751,-0.0705116,7.05007
999.751,-0.0706117,7.06007
999.75,-0.0707117,7.07007
999.749,-0.0708118,7.08007
999.748,-0.0709118,7.09007
999.748,-0.0710119,7.10007
999.747,-0.0711119,7.11007
999.746,-0.071212,7.12007
999.745,-0.071312,7.13007
999.745,-0.0714121,7.14007
999.744,-0.0715121,7.15007
999.743,-0.0716122,7.16007
999.743,-0.0717122,7.17007
999.742,-0.0718123,7.18007
999.741,-0.0719124,7.19007
999.74,-0.0720124,7.20007
999.74,-0.0721125,7.21007
999.739,-0.0722125,7.22007
999.738,-0.0723126,7.23007
999.737,-0.0724126,7.24007
999.737,-0.0725127,7.25007
999.736,-0.0726127,7.26007
999.735,-0.0727128,7.27007
999.734,-0.0728128,7.28007
999.734,-0.0729129,7.29007
999.733,-0.0730129,7.30007
999.732,-0.073113,7.31007
999.732,-0.0732131,7.32007
999.731,-0.0733131,7.33007
999.73,-0.0734132,7.34007
999.729,-0.0735132,7.35007
999.729,-0.0736133,7.36007
999.728,-0.0737133,7.37007
999.727,-0.0738134,7.38007
999.726,-0.0739134,7.39007
999.726,-0.0740135,7.40007
999.725,-0.0741135,7.41007
999.724,-0.0742136,7.42007
999.724,-0.0743136,7.43008
999.723,-0.0744137,7.44008
999.722,-0.0745138,7.45008
999.721,-0.0746138,7.46008
999.721,-0.0747139,7.47008
999.72,-0.0748139,7.48008
999.719,-0.074914,7.49008
999.718,-0.075014,7.50008
999.718,-0.0751141,7.51008
999.717,-0.0752141,7.52008
999.716,-0.0753142,7.53008
999.715,-0.0754142,7.54008
999.715,-0.0755143,7.55008
999.714,-0.0756143,7.56008
999.713,-0.0757144,7.57008
999.713,-0.0758145,7.58008
999.712,-0.0759145,7.59008
999.711,-0.0760146,7.60008
999.71,-0.0761146,7.61008
999.71,-0.0762147,7.62008
999.709,-0.0763148,7.63008
999.708,-0.0764148,7.64008
